"first order, semi-infinite-conc",,,,"first order, semi-infinite-mixed",,,,"first order, infinite",,,,"power law, semi-infinite-conc",,,,"power law, semi-infinite-mixed",,,,"power law, infinite",,,
v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma
2.3790458795107345,5690.6425162837395,2.597505227426905,11.1421075611242,2.380405783079418,4449.3524764287995,2.6115975409904597,11.281956795503534,2.3758461878873947,2175.3847902275766,2.5645565660178895,11.364082211210716,2.3985661296239997,266.456592918481,0.29607787943732283,0.26472755867271275,2.3985661296239997,263.4312670459228,0.2913814029410502,0.26881518575316854,2.3985661296239997,252.40101629018952,0.2830894557522565,0.2676260692060635
2.29624553595806,1010.5002630397491,0.8301288923681005,22.81368161525263,2.3060321142641507,1067.9070231657174,0.9929503672432214,24.738768134345886,2.3427053761522503,1351.15202476359,1.8731543095300478,34.06683565899452,2.3492713289002634,876.3971737111694,0.08148591641480568,0.19165069852658814,2.341084318366139,833.7591933504881,0.074004198131632,0.19606914149458654,2.3742677722105263,896.8413278353322,0.09139602666221114,0.1727780051733223
2.2569461814573604,1617.911147966211,1.1994990449470744,32.358134650006406,2.2372730194662878,1361.2943344449268,0.6522016574527548,21.939314176453777,2.2384874924881917,1362.4202759677707,0.6396628563948131,20.871982308521225,2.2858955269665167,1266.1046554632371,0.07449290331684513,0.20881094900057973,2.2878511585790737,1291.0053154850789,0.07680290743263421,0.2169240582583451,2.2754955911698853,1233.551383102523,0.06837813368128451,0.23636512006592236
2.115314292454479,1897.0306080572298,1.2307269300666919,39.757837835930125,2.120651668652215,2050.5313241268946,1.3589752529153643,40.70189610762796,2.1787928114699735,3406.3411496628223,3.780721341332556,62.06684439823271,2.156423164539082,1436.4117244764552,0.06524309870255172,0.13626824741485197,2.1568753697396352,1428.8522903992643,0.06512381967599254,0.13907094341925608,2.1475403379029028,1469.2250429562357,0.06104801314476954,0.1599626500893857
1.7463921615639175,1418.7968316167123,1.3722477091137883,11.33575351265761,1.75001912464562,1481.4609483004606,1.4189778257473529,11.761244118224182,1.7497328885933912,1438.0447690285928,1.3874935836023123,11.522727870808197,2.053115505,2852.317643363949,0.3828394096487636,0.1896110863454959,2.053115505,2758.868197042727,0.38159883077367635,0.18932674456824533,1.9770741899999993,2338.483476785162,0.3380673420775278,0.2216877124554014
1.852046617315759,1082.459278336456,0.7127522411817322,21.951142036067775,1.8564975083147461,1121.9274024625568,0.7799230345125608,22.825912439555076,1.8679774080119742,1225.5931530549055,1.0344786227448803,26.115061670605314,1.8855600876764653,922.2738943382413,0.06826909933664263,0.1999581199781965,1.8999093999085046,996.2539861931441,0.07992534736439914,0.1970516266087743,1.8646366614417338,890.8636742408834,0.05813713788939648,0.28929050958718283
1.8108665333300393,4237.439703718554,3.0072907199421386,51.62551095710308,1.8117938858381504,4339.815493386434,3.03672742339053,51.91140986022342,1.8046125808437472,3750.0290986144787,2.669229763035969,49.60838161415157,1.802486702160799,1535.832849809241,0.07201281947724655,0.16586554840873727,1.8015756602406694,1517.84392887218,0.07045523815615061,0.16492366655856366,1.7987613659065287,1458.614574236929,0.06552218516219731,0.1633698313003963
1.6247294999716906,2057.1832994871393,0.16560128464010745,1.2387117147212992,1.6253451560006489,2037.982801441872,0.1475576165947896,1.0969226977633861,1.6276441057815643,2136.500147281346,0.18283358797771776,3.3957352705559414,1.6272420349200059,1982.5767610140713,0.0835779502283421,0.772839757251969,1.628587609283191,2036.777841893434,0.08233495049085557,0.7569153555968097,1.6400255532233863,2451.8839051674886,0.06464876870508857,0.49292932912655457
3.4511172214085732,4955.712666728543,4.728228303167208,28.78531496608467,3.2138701861315555,725.2104639064082,1.6321017983289705,19.056464356357154,3.3005169723749415,1108.7265389531985,2.6441478930361115,23.429414766104088,3.1893165188149197,424.8511863048871,0.10933802591337918,0.2623794483076476,3.219138328962924,396.3913496163005,0.10809620496873826,0.21501081683471232,3.180101252724183,396.1146158542666,0.09638121706541984,0.2732836484818598
3.031447562815514,3381.7388363788855,1.569416879765203,36.79895904332446,3.059715663272473,4909.196418092658,2.318742777929272,45.64698282412019,3.033011774960337,3162.9958066091813,1.5822025626445027,37.87580369131543,3.1251605612841997,2350.6963215105466,0.10401346047316755,0.16867713109388588,3.1345875778920007,2406.5463804214405,0.10655103365453869,0.16301686637901858,3.1169744243899764,2275.4687480895336,0.09871313935827948,0.17225557902026326
2.9056715705504357,3554.680513491866,1.7688135286231015,44.527138976318845,2.931021280552122,4950.024688324814,2.516499861328429,52.04706086066934,2.912126781991277,3988.5600704556714,1.897976168819851,45.593280875766695,2.9449194388750772,2118.7457844501487,0.07586632217775101,0.1743874955799101,2.957899818548978,2193.7397269427624,0.08108208499264635,0.16756653159893997,2.9602930853711946,2214.107817964173,0.08362679972318843,0.17420845094999374
2.781125077742489,2233.4209758403003,1.1165916158003055,9.448305943230615,2.783517383409954,2273.7032005354927,1.1388630246847313,9.358762537888998,2.7826370380131085,2246.8087038034464,1.1065730666740612,9.274360804953613,3.842423945177495,11173.122697310206,0.5598942742202659,0.10463368531412011,3.855953606956289,9862.35096932232,0.5638026843708942,0.10324066268560332,3.9777205629654353,5016.604571212358,0.6020286533377964,0.09261038288846835
2.7442457261813393,2947.35895785317,3.5070516265395604,7.519421393030145,2.735586877447046,2375.276977296501,3.4319104097521325,7.418168049063372,2.7447990150611936,2967.3514618162785,3.4950207856626365,7.490090940128091,2.232898326235242,53.5851979737957,0.2002531819779655,0.25450658156246686,2.244408111422022,46.78556410096675,0.16292856562772068,0.1920854443508434,2.232898326235242,50.01382722565209,0.1507801830725262,0.29896387434679284
0.3584374212138949,1732.397879601299,1.496908066318416,34.302968402200676,0.3609544720201532,2080.6449877368345,1.9471838308935878,39.19500496791337,0.3596226844091569,1869.7194423540775,1.6555647796477944,36.49914953512068,0.357202140781462,1149.6320334541376,0.06719803363432883,0.2745889540246372,0.36296432626753766,1223.7491089125085,0.07760800721191176,0.18782442759355159,0.3606695387101745,1219.4755707186143,0.07497623442760976,0.23205997721778643
0.34042538731692906,5649.990514995709,0.7042082501962129,25.86213915066699,0.3397360529858264,5016.971854183532,0.5503729900050216,18.99970660496247,0.33980536711689857,5157.34510578265,0.5476495111803489,19.264995417717834,0.3488485846691056,7422.383670997079,0.08834962874338292,0.24544515140406364,0.3495050373303581,7470.4042568506675,0.0883974896217146,0.23337827823419743,0.3475411848007455,7241.054641830061,0.0889744869961772,0.2779999270514182
0.4557252221157361,17779.239510645388,55.52328866745437,165.31163220040585,0.4334529368243655,21378.14696458226,43.99059909448769,163.28501816149918,0.4660047384040609,5854.253988620484,46.10172979693599,123.90493382339159,0.3820553553827411,7945.684600948369,0.18763937538899553,0.15753028907587152,0.3820553553827411,6295.187672157055,0.18308923941886826,0.15132927882376784,0.3752023445238579,11653.465030150726,0.17750231727796095,0.1959626992764021
0.3325721564394169,4549.442854171617,0.9593681263814449,55.25133945100565,0.34250279240288434,13413.936506309632,5.623320636143035,119.833560287725,0.3388076250227613,9550.709383609408,3.449047418502118,96.45502148394718,0.33353466628633294,3327.866563019529,0.02956250658042844,0.18972137855415439,0.33330410717355535,3342.156647195234,0.02990490684756334,0.20833733612616392,0.3337367792159122,3304.3824759343966,0.03018595716861443,0.19507420921563898
